FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CHO,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,MER,MGH,MPA,PED,SAC,SAG,SFE,TAH,TLA,TLI,UIZ,VIF,XAL
01/01/2020,1,-99,-99,102,62,-99,-99,116,138,70,-99,-99,56,7,81,90,-99,-99,55,-99,-99,37,184,64,-99,92,276,-99
01/01/2020,2,-99,-99,113,61,-99,-99,200,137,107,-99,-99,68,8,112,100,-99,-99,70,-99,-99,46,210,66,-99,116,201,-99
01/01/2020,3,-99,-99,123,63,-99,-99,136,192,114,-99,-99,83,9,124,95,-99,-99,82,-99,-99,37,164,74,-99,115,402,-99
01/01/2020,4,-99,-99,101,66,-99,-99,143,201,124,-99,-99,105,5,148,124,-99,-99,86,-99,-99,38,120,78,-99,70,313,-99
01/01/2020,5,-99,-99,76,103,-99,-99,88,160,91,-99,-99,104,9,106,133,-99,-99,84,-99,-99,37,97,65,-99,70,311,-99
01/01/2020,6,-99,-99,76,84,-99,-99,38,133,80,-99,-99,105,11,70,138,-99,-99,73,-99,-99,27,53,58,-99,68,426,-99
01/01/2020,7,-99,-99,85,84,-99,-99,21,92,61,-99,-99,91,7,69,132,-99,-99,42,-99,-99,21,42,57,-99,51,397,-99
01/01/2020,8,-99,-99,75,77,-99,-99,23,114,75,-99,-99,88,-99,102,118,-99,-99,30,-99,-99,26,41,57,-99,53,323,-99
01/01/2020,9,-99,-99,55,86,-99,-99,19,245,58,-99,-99,89,-99,86,77,-99,-99,37,-99,-99,23,68,74,-99,44,304,-99
01/01/2020,10,-99,-99,45,56,-99,-99,5,221,42,-99,-99,49,2,56,43,-99,-99,53,-99,-99,34,16,53,-99,20,274,-99
01/01/2020,11,-99,-99,-99,27,-99,-99,22,148,6,-99,-99,18,5,20,29,-99,-99,48,-99,-99,29,1,31,-99,-99,17,-99
01/01/2020,12,-99,-99,14,38,-99,-99,18,2,7,-99,-99,44,12,24,56,-99,-99,33,-99,-99,25,19,21,-99,-99,6,-99
01/01/2020,13,-99,-99,37,58,-99,-99,19,17,23,-99,-99,50,12,60,98,-99,-99,25,-99,-99,19,42,33,-99,-99,121,-99
01/01/2020,14,-99,-99,27,56,-99,-99,33,36,46,-99,-99,58,12,71,99,-99,-99,24,-99,-99,-99,74,64,-99,-99,221,-99
01/01/2020,15,-99,-99,27,63,-99,-99,34,36,44,-99,-99,-99,18,56,104,-99,-99,35,-99,-99,-99,57,60,-99,-99,182,-99
01/01/2020,16,-99,-99,46,36,-99,-99,51,64,33,-99,-99,-99,11,50,72,-99,-99,21,-99,-99,38,27,-99,-99,-99,110,-99
01/01/2020,17,-99,-99,67,22,-99,-99,47,80,26,-99,-99,-99,14,37,36,-99,-99,17,-99,-99,36,61,66,-99,-99,63,-99
01/01/2020,18,-99,-99,44,19,-99,-99,37,69,24,-99,-99,-99,11,29,47,-99,-99,16,-99,-99,24,36,44,-99,-99,48,-99
01/01/2020,19,-99,-99,22,22,-99,-99,24,46,17,-99,-99,-99,14,28,38,-99,-99,13,-99,-99,16,35,39,-99,-99,29,-99
01/01/2020,20,-99,-99,21,16,-99,-99,20,38,17,-99,-99,-99,11,20,41,-99,-99,-99,-99,-99,9,21,26,-99,-99,15,-99
01/01/2020,21,-99,-99,19,15,-99,-99,15,13,19,-99,-99,21,13,17,29,-99,-99,-99,-99,-99,7,22,18,-99,-99,10,-99
01/01/2020,22,-99,-99,30,13,-99,-99,11,21,7,-99,-99,12,9,15,44,-99,-99,-99,-99,-99,11,25,18,-99,-99,17,-99
01/01/2020,23,-99,-99,15,12,-99,-99,7,14,7,-99,-99,14,6,12,34,-99,-99,-99,-99,-99,6,24,19,-99,-99,14,-99
01/01/2020,24,-99,-99,12,10,-99,-99,6,14,6,-99,-99,9,7,9,25,-99,-99,-99,-99,-99,9,20,19,-99,-99,-99,-99
02/01/2020,1,-99,-99,12,11,-99,-99,-99,16,14,-99,-99,16,7,13,14,-99,-99,-99,-99,-99,7,20,14,-99,-99,15,24
02/01/2020,2,-99,-99,11,8,-99,-99,-99,12,7,-99,-99,8,6,15,18,-99,-99,-99,-99,-99,3,5,26,-99,-99,8,21
02/01/2020,3,-99,-99,3,6,-99,-99,-99,11,15,-99,-99,5,4,5,10,-99,-99,-99,-99,-99,8,14,13,-99,-99,4,15
02/01/2020,4,-99,-99,-99,10,-99,-99,13,-99,4,-99,-99,7,5,10,11,-99,-99,-99,-99,-99,8,30,12,-99,-99,15,16
02/01/2020,5,-99,-99,1,6,-99,-99,4,3,-99,-99,-99,8,-99,6,10,-99,-99,-99,-99,-99,8,20,9,-99,-99,6,13
02/01/2020,6,-99,-99,14,7,-99,-99,11,1,-99,-99,-99,8,4,4,15,-99,-99,-99,-99,-99,4,16,20,-99,-99,-99,9
02/01/2020,7,-99,-99,10,9,-99,-99,12,13,13,-99,-99,12,7,9,17,-99,-99,-99,-99,-99,7,21,23,-99,-99,19,36
02/01/2020,8,-99,-99,18,11,-99,-99,10,19,1,-99,-99,11,10,9,-99,-99,-99,-99,-99,-99,11,27,16,-99,-99,13,27
02/01/2020,9,-99,-99,12,13,-99,-99,4,22,7,-99,-99,21,7,7,23,-99,-99,-99,-99,-99,17,22,29,-99,-99,25,31
02/01/2020,10,-99,-99,8,17,-99,-99,18,10,8,-99,-99,19,8,10,31,-99,-99,-99,-99,-99,12,24,28,-99,-99,16,51
02/01/2020,11,-99,-99,16,26,-99,-99,11,19,16,-99,-99,-99,10,29,56,-99,-99,-99,-99,-99,13,32,29,-99,-99,-99,91
02/01/2020,12,-99,-99,20,28,-99,-99,21,91,25,-99,-99,-99,12,30,43,-99,-99,-99,-99,-99,13,9,23,-99,-99,6,86
02/01/2020,13,-99,-99,41,27,-99,-99,18,194,25,-99,-99,-99,16,17,-99,-99,-99,-99,-99,-99,-99,14,37,-99,-99,48,72
02/01/2020,14,-99,-99,44,35,-99,-99,35,221,27,-99,-99,-99,15,13,-99,-99,-99,-99,-99,-99,28,18,32,-99,-99,55,77
02/01/2020,15,-99,-99,101,30,-99,-99,33,177,90,-99,-99,-99,14,27,36,-99,-99,-99,-99,-99,18,20,86,-99,-99,268,145
02/01/2020,16,-99,-99,54,27,-99,-99,47,164,92,-99,-99,-99,59,17,57,-99,-99,-99,-99,-99,38,16,100,-99,-99,291,152
02/01/2020,17,-99,-99,64,38,-99,-99,62,90,56,-99,-99,-99,-99,46,50,-99,-99,-99,-99,-99,48,27,-99,-99,-99,197,103
02/01/2020,18,-99,-99,38,-99,-99,-99,49,22,22,-99,-99,-99,-99,37,-99,-99,-99,-99,-99,-99,27,-99,30,-99,-99,5,70
02/01/2020,19,-99,-99,20,19,-99,-99,17,27,27,-99,-99,-99,-99,34,32,-99,-99,-99,-99,-99,17,-99,33,-99,-99,26,59
02/01/2020,20,-99,-99,24,27,-99,-99,25,28,19,-99,-99,-99,-99,30,26,-99,-99,-99,-99,-99,10,-99,22,-99,-99,73,45
02/01/2020,21,-99,-99,25,19,-99,-99,24,21,23,-99,-99,-99,-99,27,25,-99,-99,-99,-99,-99,7,-99,13,-99,-99,25,28
02/01/2020,22,-99,-99,13,9,-99,-99,9,29,17,-99,-99,-99,-99,18,14,-99,-99,-99,-99,-99,3,-99,15,-99,-99,13,27
02/01/2020,23,-99,-99,7,7,-99,-99,2,21,-99,-99,-99,-99,-99,13,13,-99,-99,6,-99,-99,8,-99,-99,-99,-99,5,24
02/01/2020,24,-99,-99,3,13,-99,-99,6,10,-99,-99,-99,-99,-99,13,19,-99,-99,6,-99,-99,5,-99,-99,-99,-99,27,26
03/01/2020,1,-99,-99,-99,8,-99,-99,10,1,-99,-99,-99,-99,-99,12,16,-99,-99,25,-99,-99,-99,-99,-99,-99,-99,6,22
03/01/2020,2,-99,-99,4,11,-99,-99,-99,7,-99,-99,-99,-99,-99,9,15,-99,-99,13,-99,-99,-99,-99,-99,-99,-99,18,28
03/01/2020,3,-99,-99,1,11,-99,-99,6,6,-99,-99,-99,-99,-99,15,17,-99,-99,9,-99,-99,-99,-99,-99,-99,-99,-99,19
03/01/2020,4,-99,-99,6,11,-99,-99,4,13,-99,-99,-99,-99,-99,9,6,-99,-99,17,-99,-99,-99,-99,-99,-99,-99,-99,17
03/01/2020,5,-99,-99,1,-99,-99,-99,7,10,-99,-99,-99,-99,-99,15,12,-99,-99,13,-99,-99,-99,-99,-99,-99,-99,-99,22
03/01/2020,6,-99,-99,15,-99,-99,-99,9,16,-99,-99,-99,-99,-99,8,25,-99,-99,8,-99,-99,-99,-99,-99,-99,-99,-99,19
03/01/2020,7,-99,-99,22,11,-99,-99,6,21,16,-99,-99,-99,-99,18,34,-99,-99,12,-99,-99,-99,-99,25,-99,-99,13,60
03/01/2020,8,-99,9,40,18,-99,-99,18,75,26,-99,-99,-99,-99,25,38,-99,-99,11,-99,-99,-99,-99,44,-99,-99,6,40
03/01/2020,9,-99,8,47,19,-99,-99,14,99,52,-99,-99,-99,-99,19,31,-99,-99,27,-99,-99,-99,-99,56,-99,-99,86,41
03/01/2020,10,-99,17,29,22,-99,-99,24,59,27,-99,-99,-99,-99,13,24,-99,-99,32,-99,-99,-99,-99,39,-99,28,77,61
03/01/2020,11,-99,13,-99,20,-99,-99,8,14,19,-99,-99,-99,-99,9,-99,-99,-99,15,-99,-99,-99,-99,45,-99,60,45,62
03/01/2020,12,-99,39,-99,31,-99,-99,8,35,23,-99,-99,-99,-99,20,-99,-99,-99,16,-99,-99,-99,-99,46,-99,52,40,46
03/01/2020,13,-99,17,-99,36,-99,-99,13,46,1,-99,-99,-99,-99,19,-99,-99,-99,5,-99,-99,27,20,32,-99,41,-99,30
03/01/2020,14,-99,25,15,27,-99,-99,19,37,8,-99,-99,-99,-99,26,-99,-99,-99,-99,-99,20,17,33,22,-99,22,-99,33
03/01/2020,15,-99,18,24,20,-99,-99,15,36,11,-99,-99,-99,-99,16,-99,-99,-99,14,-99,25,14,23,20,-99,40,-99,28
03/01/2020,16,-99,20,22,25,-99,-99,24,31,22,-99,-99,-99,-99,27,-99,-99,-99,18,-99,54,23,56,-99,-99,83,-99,43
03/01/2020,17,-99,25,21,15,-99,-99,25,40,41,-99,-99,-99,-99,31,-99,-99,-99,23,-99,89,19,148,22,-99,69,-99,139
03/01/2020,18,-99,25,28,53,-99,-99,12,17,48,-99,-99,-99,-99,56,55,-99,-99,41,-99,73,19,110,42,-99,51,-99,129
03/01/2020,19,-99,59,54,75,-99,-99,34,94,46,-99,-99,-99,-99,68,49,-99,-99,54,-99,94,21,93,62,-99,48,92,99
03/01/2020,20,-99,50,35,55,-99,-99,33,117,47,-99,-99,-99,-99,63,36,-99,-99,57,-99,55,28,86,64,-99,59,93,85
03/01/2020,21,-99,48,59,46,-99,-99,29,138,52,-99,-99,-99,-99,57,45,-99,-99,56,-99,38,22,83,72,-99,67,107,64
03/01/2020,22,-99,49,63,40,-99,-99,27,107,62,-99,-99,-99,-99,44,64,-99,-99,56,-99,87,16,104,77,-99,59,92,54
03/01/2020,23,-99,42,64,42,-99,-99,27,84,63,-99,-99,-99,-99,43,75,-99,-99,56,-99,43,14,76,68,-99,42,85,86
03/01/2020,24,-99,30,57,46,-99,-99,26,74,25,-99,-99,-99,-99,42,58,-99,-99,25,-99,48,-99,64,72,-99,47,58,82
04/01/2020,1,-99,25,54,44,-99,-99,24,61,38,-99,-99,-99,-99,38,54,-99,-99,37,-99,44,7,58,65,-99,44,112,72
04/01/2020,2,-99,24,42,43,-99,-99,22,74,22,-99,-99,-99,-99,41,51,-99,-99,26,-99,49,14,48,34,-99,47,81,91
04/01/2020,3,-99,26,31,38,-99,-99,24,59,28,-99,-99,-99,-99,46,63,-99,-99,40,-99,88,14,40,48,-99,37,57,86
04/01/2020,4,-99,29,26,44,-99,-99,24,53,28,-99,-99,-99,-99,38,47,-99,-99,34,-99,71,10,42,34,-99,49,73,87
04/01/2020,5,-99,31,28,37,-99,-99,22,63,21,-99,-99,-99,-99,40,47,-99,-99,32,-99,79,11,40,72,-99,37,89,93
04/01/2020,6,-99,14,52,43,-99,-99,25,74,25,-99,-99,-99,-99,39,61,-99,-99,19,-99,53,27,56,40,-99,57,74,127
04/01/2020,7,-99,35,36,36,-99,-99,11,50,51,-99,-99,-99,-99,46,63,-99,-99,21,-99,55,19,47,45,-99,62,56,113
04/01/2020,8,-99,38,50,42,-99,-99,37,35,54,-99,-99,-99,-99,55,53,-99,-99,33,-99,46,31,92,59,-99,44,35,100
04/01/2020,9,-99,50,48,49,-99,-99,39,40,42,-99,-99,-99,3,46,57,-99,-99,39,-99,38,30,109,57,-99,46,39,109
04/01/2020,10,-99,60,55,50,-99,-99,52,43,45,-99,-99,-99,9,41,75,-99,-99,45,-99,53,46,72,75,-99,57,26,77
04/01/2020,11,-99,63,69,53,-99,-99,60,43,60,-99,-99,-99,14,51,84,-99,-99,55,-99,63,53,79,79,-99,83,42,87
04/01/2020,12,-99,67,62,63,-99,-99,57,46,67,-99,-99,-99,22,67,96,-99,-99,56,-99,73,59,107,93,-99,48,46,101
04/01/2020,13,-99,71,60,85,-99,-99,80,38,61,-99,-99,-99,35,69,95,-99,-99,75,-99,71,71,100,87,-99,89,61,113
04/01/2020,14,-99,82,61,92,-99,-99,79,38,70,-99,-99,-99,45,73,115,-99,-99,95,-99,89,88,93,101,-99,90,62,114
04/01/2020,15,-99,100,58,81,-99,-99,86,54,71,-99,-99,-99,53,79,126,-99,-99,92,-99,114,87,87,96,-99,78,61,97
04/01/2020,16,-99,118,53,80,-99,-99,92,57,68,-99,-99,-99,87,87,123,-99,-99,92,-99,99,95,88,94,-99,65,49,95
04/01/2020,17,-99,113,55,77,-99,-99,93,40,54,-99,-99,-99,97,81,114,-99,-99,86,-99,75,87,94,77,-99,86,55,74
04/01/2020,18,-99,78,43,57,-99,-99,71,26,50,-99,-99,-99,84,63,76,-99,-99,62,-99,73,66,118,74,-99,83,45,62
04/01/2020,19,-99,60,18,48,-99,-99,52,-99,24,-99,-99,-99,62,46,77,-99,-99,45,-99,54,46,73,43,-99,61,14,47
04/01/2020,20,-99,41,19,28,-99,-99,41,37,14,-99,-99,-99,49,23,36,-99,-99,35,-99,51,38,46,28,-99,30,32,31
04/01/2020,21,-99,34,38,24,-99,-99,35,47,18,-99,-99,-99,37,15,32,-99,-99,35,-99,44,31,30,-99,-99,35,84,36
04/01/2020,22,-99,38,35,20,-99,-99,14,62,23,-99,-99,-99,26,18,54,-99,-99,31,-99,41,19,50,40,-99,32,52,50
04/01/2020,23,-99,27,33,28,-99,-99,23,82,32,-99,-99,-99,19,26,26,-99,-99,29,-99,38,28,43,41,-99,31,41,35
04/01/2020,24,-99,21,22,25,-99,-99,29,57,20,-99,-99,-99,18,26,42,-99,-99,27,-99,36,28,33,31,-99,35,12,33
05/01/2020,1,-99,23,13,20,-99,-99,30,30,24,-99,-99,-99,19,32,34,-99,-99,25,-99,46,22,31,22,-99,41,39,43
05/01/2020,2,-99,21,10,22,-99,-99,32,20,14,-99,-99,-99,15,27,39,-99,-99,28,-99,35,20,32,23,-99,38,8,45
05/01/2020,3,-99,26,6,20,-99,-99,46,21,9,-99,-99,-99,14,25,45,-99,-99,26,-99,20,19,39,26,-99,33,14,47
05/01/2020,4,-99,29,12,24,-99,-99,34,18,10,-99,-99,-99,20,28,39,-99,-99,23,-99,25,16,36,62,-99,34,26,59
05/01/2020,5,-99,23,11,29,-99,-99,28,23,13,-99,-99,-99,23,27,50,-99,-99,34,-99,35,25,35,50,-99,31,27,47
05/01/2020,6,-99,21,6,35,-99,-99,30,18,10,-99,-99,-99,17,28,35,-99,-99,27,-99,30,22,27,30,-99,27,25,47
05/01/2020,7,-99,20,15,29,-99,-99,31,23,18,-99,-99,-99,14,23,41,-99,-99,26,-99,27,25,19,25,-99,38,40,61
05/01/2020,8,-99,25,17,34,-99,-99,21,43,27,-99,-99,-99,12,28,39,-99,-99,32,-99,50,20,61,30,-99,40,55,57
05/01/2020,9,-99,31,26,36,-99,-99,22,99,33,-99,-99,-99,12,32,33,-99,-99,32,-99,70,21,107,42,-99,50,61,74
05/01/2020,10,-99,37,22,35,-99,-99,31,-99,30,-99,-99,-99,7,25,47,-99,-99,35,-99,53,32,60,37,-99,44,59,89
05/01/2020,11,-99,40,5,45,-99,-99,19,-99,27,-99,-99,-99,14,34,51,-99,-99,36,-99,60,37,55,42,-99,46,-99,99
05/01/2020,12,-99,38,-99,43,-99,-99,19,-99,-99,-99,-99,-99,18,38,61,-99,-99,47,-99,76,33,19,36,-99,77,-99,112
05/01/2020,13,-99,31,-99,39,-99,-99,13,-99,-99,-99,-99,-99,23,35,-99,-99,-99,49,-99,52,32,7,24,-99,61,-99,96
05/01/2020,14,-99,25,-99,31,-99,-99,9,25,-99,-99,-99,-99,26,26,-99,-99,-99,25,-99,33,18,7,47,-99,49,33,80
05/01/2020,15,-99,26,24,23,-99,-99,26,24,-99,-99,-99,-99,58,23,24,-99,-99,32,-99,36,24,25,22,-99,34,34,75
05/01/2020,16,-99,26,37,33,-99,-99,25,39,-99,-99,-99,-99,49,20,36,-99,-99,23,-99,43,12,26,35,-99,35,9,66
05/01/2020,17,-99,24,19,41,-99,-99,33,60,30,-99,-99,-99,79,32,66,-99,-99,40,-99,27,30,31,32,-99,32,65,58
05/01/2020,18,-99,38,82,38,-99,-99,33,49,30,-99,-99,-99,33,46,62,-99,-99,29,-99,43,24,51,40,-99,68,82,59
05/01/2020,19,-99,39,65,32,-99,-99,48,70,65,-99,-99,-99,41,46,35,-99,-99,43,-99,85,32,60,65,-99,71,133,57
05/01/2020,20,-99,32,55,50,-99,-99,52,62,51,-99,-99,-99,28,47,90,-99,-99,39,-99,73,35,169,57,-99,62,70,70
05/01/2020,21,-99,43,51,46,-99,-99,66,75,48,-99,-99,-99,28,59,71,-99,-99,39,-99,64,38,160,55,-99,98,99,102
05/01/2020,22,-99,50,44,57,-99,-99,56,48,61,-99,-99,-99,23,62,61,-99,-99,40,-99,65,36,93,48,-99,78,78,95
05/01/2020,23,-99,52,41,72,-99,-99,55,75,52,-99,-99,-99,21,78,51,-99,-99,33,-99,154,39,85,38,-99,82,57,84
05/01/2020,24,-99,64,31,55,-99,-99,52,79,52,-99,-99,-99,23,66,48,-99,-99,35,-99,51,35,97,43,-99,62,65,83
06/01/2020,1,-99,60,24,40,-99,-99,65,74,62,-99,-99,-99,23,42,46,-99,-99,43,-99,46,43,85,34,-99,61,56,79
06/01/2020,2,-99,59,42,43,-99,-99,72,60,51,-99,-99,-99,21,41,32,-99,-99,41,-99,48,35,73,43,-99,58,44,81
06/01/2020,3,-99,60,24,55,-99,-99,58,45,47,-99,-99,-99,21,56,69,-99,-99,42,-99,50,33,33,39,-99,52,56,81
06/01/2020,4,-99,50,27,55,-99,-99,52,40,45,-99,-99,-99,18,48,56,-99,-99,37,-99,46,34,61,29,-99,51,41,146
06/01/2020,5,-99,55,31,49,-99,-99,55,38,47,-99,-99,-99,16,48,57,-99,-99,42,-99,53,28,70,37,-99,53,49,86
06/01/2020,6,-99,54,47,56,-99,-99,36,42,54,-99,-99,-99,15,44,67,-99,-99,35,-99,60,28,82,38,-99,54,51,83
06/01/2020,7,-99,49,60,56,-99,-99,113,51,66,-99,-99,-99,9,44,138,-99,-99,43,-99,70,36,57,59,-99,63,77,128
06/01/2020,8,-99,38,66,59,-99,-99,45,78,78,-99,-99,-99,10,47,94,-99,-99,50,-99,80,31,82,77,-99,77,68,138
06/01/2020,9,-99,57,76,64,-99,-99,47,110,106,-99,-99,-99,21,52,76,-99,-99,70,-99,86,35,121,95,-99,103,101,206
06/01/2020,10,-99,75,77,68,-99,-99,67,151,107,-99,-99,-99,23,63,81,-99,-99,75,-99,78,52,102,106,-99,76,113,144
06/01/2020,11,-99,65,-99,-99,-99,-99,78,140,103,-99,-99,-99,13,64,92,-99,-99,92,-99,75,71,94,108,-99,69,105,92
06/01/2020,12,-99,45,-99,-99,-99,-99,62,105,77,-99,-99,-99,13,73,100,-99,-99,81,-99,114,73,66,108,-99,103,90,123
06/01/2020,13,-99,43,108,-99,-99,-99,81,53,46,-99,-99,-99,9,74,87,-99,-99,67,-99,106,87,42,117,-99,88,31,-99
06/01/2020,14,-99,47,71,-99,-99,-99,67,72,67,-99,-99,-99,8,60,64,-99,-99,64,-99,76,72,68,93,-99,81,54,-99
06/01/2020,15,-99,56,63,62,-99,-99,53,67,62,-99,-99,-99,26,43,93,-99,-99,76,-99,67,63,34,98,-99,87,52,-99
06/01/2020,16,-99,74,63,56,-99,-99,56,59,61,-99,-99,-99,41,48,88,-99,-99,72,-99,72,55,94,91,-99,67,50,110
06/01/2020,17,-99,74,65,57,-99,-99,81,55,68,-99,-99,-99,49,57,77,-99,-99,65,-99,78,76,41,76,-99,69,63,112
06/01/2020,18,-99,73,78,59,-99,-99,81,58,60,-99,-99,-99,44,56,78,-99,-99,69,-99,75,95,108,101,-99,65,81,115
06/01/2020,19,-99,78,85,89,-99,-99,112,76,59,-99,-99,-99,35,68,97,-99,-99,81,-99,87,81,138,91,-99,91,131,110
06/01/2020,20,-99,81,88,78,-99,-99,86,93,79,-99,-99,-99,32,64,82,-99,-99,81,-99,150,77,118,76,-99,88,93,95
06/01/2020,21,-99,77,67,77,-99,-99,54,85,78,-99,-99,-99,36,74,92,-99,-99,77,-99,106,57,85,79,-99,77,97,112
06/01/2020,22,-99,63,58,79,-99,-99,39,102,99,-99,-99,-99,30,63,81,-99,-99,65,-99,84,53,84,85,-99,109,104,139
06/01/2020,23,-99,51,51,79,-99,-99,53,91,47,-99,-99,-99,39,64,98,-99,-99,50,-99,111,48,105,71,-99,88,151,93
06/01/2020,24,-99,46,43,67,-99,-99,73,78,36,-99,-99,-99,31,60,93,-99,-99,50,-99,133,41,99,60,-99,78,164,141
07/01/2020,1,-99,44,34,36,-99,-99,42,56,27,-99,-99,-99,36,56,77,-99,-99,46,-99,149,36,92,46,-99,90,111,155
07/01/2020,2,-99,34,28,44,-99,-99,56,46,21,-99,-99,-99,32,66,58,-99,-99,32,-99,116,34,86,38,-99,80,76,158
07/01/2020,3,-99,28,27,41,-99,-99,45,30,25,-99,-99,-99,25,63,45,-99,-99,35,-99,110,26,51,32,-99,78,62,147
07/01/2020,4,-99,21,27,57,-99,-99,38,46,26,-99,-99,-99,22,63,54,-99,-99,27,-99,86,23,60,33,-99,84,57,147
07/01/2020,5,-99,23,26,43,-99,-99,41,34,12,-99,-99,-99,20,66,77,-99,-99,21,-99,83,24,76,28,-99,80,57,141
07/01/2020,6,-99,21,33,48,-99,-99,41,40,31,-99,-99,-99,24,76,101,-99,-99,61,-99,86,22,67,49,-99,83,74,166
07/01/2020,7,-99,23,32,64,-99,-99,31,82,46,-99,-99,-99,23,78,97,-99,-99,46,-99,97,27,37,68,-99,65,92,222
07/01/2020,8,-99,30,53,67,-99,-99,40,110,46,-99,-99,-99,18,89,94,-99,-99,51,-99,93,38,95,72,-99,77,81,279
07/01/2020,9,-99,26,50,52,-99,-99,30,107,71,-99,-99,-99,18,82,77,-99,-99,40,-99,93,22,143,82,-99,142,87,233
07/01/2020,10,-99,31,50,54,-99,-99,17,48,41,-99,-99,-99,16,52,60,-99,-99,27,-99,103,21,73,98,-99,88,51,103
07/01/2020,11,-99,17,42,52,-99,-99,26,48,38,-99,-99,-99,20,47,61,-99,-99,20,-99,81,26,38,91,-99,89,51,48
07/01/2020,12,-99,35,30,46,-99,-99,32,31,16,-99,-99,-99,31,42,36,-99,-99,16,-99,62,26,30,69,-99,41,39,38
07/01/2020,13,-99,33,28,38,-99,-99,25,35,19,-99,-99,-99,27,29,43,-99,-99,35,-99,57,30,29,56,-99,41,26,44
07/01/2020,14,-99,38,38,38,-99,-99,24,46,45,-99,-99,-99,34,22,36,-99,-99,36,-99,-99,34,60,48,-99,47,20,68
07/01/2020,15,-99,41,45,40,-99,-99,40,40,43,-99,-99,-99,37,31,55,-99,-99,41,-99,64,50,55,53,-99,43,48,67
07/01/2020,16,-99,49,57,51,-99,-99,45,52,48,-99,-99,-99,51,36,44,-99,-99,47,-99,61,50,73,65,-99,48,54,58
07/01/2020,17,-99,48,57,53,-99,-99,67,64,54,-99,-99,-99,57,43,55,-99,-99,54,-99,66,63,73,76,-99,55,90,81
07/01/2020,18,-99,53,61,60,-99,-99,49,97,70,-99,-99,-99,68,51,73,-99,-99,51,-99,81,62,73,70,-99,77,136,96
07/01/2020,19,-99,68,72,70,-99,-99,68,83,71,-99,-99,-99,168,61,85,-99,-99,61,-99,82,66,127,89,-99,90,148,79
07/01/2020,20,-99,61,61,65,-99,-99,74,63,61,-99,-99,-99,56,67,-99,-99,-99,53,-99,90,55,161,68,-99,82,107,75
07/01/2020,21,-99,52,48,45,-99,-99,56,59,41,-99,-99,-99,47,54,63,-99,-99,44,-99,63,46,131,49,-99,84,56,86
07/01/2020,22,-99,49,42,35,-99,-99,34,40,37,-99,-99,-99,39,36,50,-99,-99,31,-99,51,37,86,59,-99,65,45,91
07/01/2020,23,-99,46,43,39,-99,-99,45,30,42,-99,-99,-99,30,34,41,-99,-99,32,-99,56,38,73,51,-99,45,42,70
07/01/2020,24,-99,43,29,37,-99,-99,52,49,35,-99,-99,-99,32,29,45,-99,-99,38,-99,48,34,59,49,-99,41,33,81
08/01/2020,1,-99,39,28,31,-99,-99,62,36,21,-99,51,-99,37,23,48,-99,-99,30,-99,23,32,55,31,-99,52,23,54
08/01/2020,2,-99,39,32,25,-99,-99,54,31,26,-99,41,-99,30,29,44,-99,-99,47,-99,17,32,48,37,-99,41,62,62
08/01/2020,3,-99,42,29,29,-99,-99,45,32,18,-99,40,-99,29,32,47,-99,-99,31,-99,36,30,50,37,-99,44,38,45
08/01/2020,4,-99,37,25,32,-99,-99,37,29,21,-99,41,-99,30,34,31,-99,-99,32,-99,40,28,47,30,-99,30,32,49
08/01/2020,5,-99,33,27,28,-99,-99,39,33,22,-99,46,-99,31,39,39,-99,-99,33,-99,39,29,41,33,-99,52,36,62
08/01/2020,6,-99,33,34,32,-99,-99,41,42,30,-99,46,-99,30,43,42,-99,-99,31,-99,46,38,39,37,-99,52,31,87
08/01/2020,7,-99,32,45,35,-99,-99,37,40,65,-99,53,-99,29,45,60,-99,-99,32,-99,69,44,51,59,-99,60,42,106
08/01/2020,8,-99,36,54,45,-99,-99,42,85,76,-99,65,-99,26,50,62,-99,-99,49,-99,77,40,69,67,-99,67,103,97
08/01/2020,9,-99,42,81,48,-99,-99,42,136,84,-99,68,-99,38,46,61,-99,-99,43,-99,65,41,99,86,-99,77,132,127
08/01/2020,10,-99,55,49,55,-99,-99,57,53,62,-99,81,-99,28,41,66,-99,-99,46,-99,79,50,105,70,-99,74,108,109
08/01/2020,11,-99,53,45,61,-99,-99,57,141,66,-99,81,-99,48,58,96,-99,-99,66,-99,68,60,88,85,-99,87,85,127
08/01/2020,12,-99,70,98,74,-99,-99,80,116,79,-99,83,-99,55,77,108,-99,-99,67,-99,83,77,75,92,-99,95,-99,137
08/01/2020,13,-99,62,66,78,-99,-99,67,89,66,-99,84,-99,58,78,102,-99,-99,67,-99,89,71,79,104,-99,110,-99,118
08/01/2020,14,-99,56,72,77,-99,-99,74,74,54,-99,71,-99,51,76,64,-99,-99,69,-99,90,82,112,-99,-99,85,-99,124
08/01/2020,15,-99,59,85,69,-99,-99,79,56,70,-99,60,-99,55,54,59,-99,-99,72,-99,42,68,82,112,-99,75,113,91
08/01/2020,16,-99,61,83,68,-99,-99,64,40,44,-99,56,-99,41,47,72,-99,-99,61,-99,60,67,81,165,-99,79,100,62
08/01/2020,17,-99,63,77,63,-99,-99,65,68,43,-99,43,-99,48,40,63,-99,-99,67,-99,37,78,65,128,-99,90,95,56
