FECHA,HORA,AJM,AJU,BJU,CAM,CCA,COY,FAR,GAM,HGM,INN,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TLA,UAX,UIZ,XAL
29/03/2020,15,32,19,36,22,30,-99,27,-99,-99,31,34,-99,-99,-99,44,29,34,32,28,-99,24,29,40,-99
29/03/2020,16,25,18,28,23,30,-99,31,-99,-99,25,36,-99,-99,-99,33,40,34,35,41,-99,29,28,29,-99
29/03/2020,17,12,21,32,24,43,-99,31,-99,-99,7,27,-99,-99,-99,36,35,31,31,37,-99,30,26,27,-99
29/03/2020,18,14,22,27,22,26,-99,32,-99,-99,18,33,-99,-99,-99,31,21,24,44,33,-99,24,45,27,-99
29/03/2020,19,21,17,18,14,24,-99,43,-99,-99,37,25,-99,-99,-99,31,18,23,44,18,-99,26,34,27,-99
29/03/2020,20,24,35,30,26,40,-99,34,-99,-99,25,35,-99,-99,-99,46,22,31,28,25,-99,27,31,35,-99
29/03/2020,21,24,31,22,20,35,-99,34,-99,-99,28,29,-99,-99,-99,41,31,38,26,21,-99,24,38,29,-99
29/03/2020,22,26,31,28,26,33,-99,29,-99,-99,31,23,-99,-99,-99,33,22,39,31,23,-99,27,32,23,-99
29/03/2020,23,24,-99,25,29,21,-99,27,-99,-99,30,27,-99,-99,-99,29,26,34,20,24,-99,25,24,31,-99
29/03/2020,24,26,-99,25,23,33,-99,28,-99,-99,31,30,-99,-99,-99,34,27,32,30,28,-99,21,24,33,-99
30/03/2020,1,26,-99,27,28,24,-99,37,-99,-99,29,35,-99,-99,-99,43,23,35,19,25,-99,2,26,32,-99
30/03/2020,2,27,-99,26,21,33,-99,28,-99,-99,20,30,-99,-99,-99,33,24,34,27,29,-99,14,26,29,-99
30/03/2020,3,25,-99,27,25,28,-99,29,-99,-99,20,34,-99,-99,-99,32,28,31,29,23,-99,49,27,26,-99
30/03/2020,4,26,-99,24,48,27,-99,31,-99,-99,14,41,-99,-99,-99,32,26,31,27,22,-99,22,25,27,-99
30/03/2020,5,27,-99,30,39,30,-99,28,-99,-99,15,35,-99,-99,-99,37,25,30,23,17,-99,37,26,27,-99
30/03/2020,6,20,-99,29,26,30,-99,32,-99,-99,15,37,-99,-99,-99,32,21,36,33,21,-99,22,26,24,-99
30/03/2020,7,16,-99,25,25,25,-99,39,-99,-99,18,35,-99,-99,-99,33,23,37,44,21,-99,26,34,27,-99
30/03/2020,8,20,-99,24,34,27,-99,45,-99,-99,20,42,-99,-99,-99,39,22,37,55,16,-99,30,37,36,-99
30/03/2020,9,28,-99,38,42,21,-99,35,-99,-99,21,41,-99,-99,-99,40,24,46,52,23,-99,33,27,40,-99
30/03/2020,10,29,-99,30,39,32,-99,39,-99,-99,26,48,-99,-99,-99,52,34,55,33,21,-99,29,38,38,-99
30/03/2020,11,30,-99,32,45,36,-99,44,-99,-99,20,39,-99,-99,-99,44,31,56,57,31,-99,47,34,33,-99
30/03/2020,12,20,-99,31,46,25,-99,32,-99,-99,25,38,-99,-99,-99,39,32,38,21,39,-99,52,27,33,-99
30/03/2020,13,23,-99,31,28,20,-99,21,-99,-99,18,19,-99,-99,-99,41,-99,45,20,22,-99,41,25,32,-99
30/03/2020,14,25,-99,29,36,25,-99,18,-99,-99,25,21,-99,-99,-99,32,26,43,31,22,-99,32,26,36,-99
30/03/2020,15,23,-99,29,33,26,-99,19,-99,-99,31,36,-99,-99,-99,30,23,36,17,27,-99,34,32,30,-99
30/03/2020,16,18,-99,35,-99,25,-99,23,-99,-99,31,35,-99,-99,-99,38,18,38,17,25,-99,26,37,27,-99
30/03/2020,17,16,-99,36,-99,34,-99,28,-99,-99,34,38,-99,-99,-99,33,17,41,17,16,-99,35,33,35,-99
30/03/2020,18,32,-99,31,-99,39,-99,21,-99,-99,29,28,-99,-99,-99,43,41,41,20,35,-99,30,42,32,-99
30/03/2020,19,40,-99,26,-99,41,-99,36,-99,-99,23,25,-99,-99,-99,44,22,43,17,32,-99,20,53,25,-99
30/03/2020,20,46,-99,40,-99,43,-99,41,-99,-99,18,31,-99,-99,-99,-99,18,41,36,21,-99,25,56,49,-99
30/03/2020,21,28,-99,41,-99,37,-99,34,-99,-99,17,26,-99,-99,-99,39,30,32,11,23,-99,16,39,38,-99
30/03/2020,22,36,-99,23,-99,36,-99,18,-99,-99,25,19,-99,-99,-99,42,26,38,9,24,-99,9,39,33,-99
30/03/2020,23,23,-99,15,-99,22,-99,13,-99,-99,19,11,-99,-99,-99,30,22,36,19,18,-99,13,33,17,-99
30/03/2020,24,21,-99,23,-99,21,-99,17,-99,-99,21,15,-99,-99,-99,24,18,28,10,23,-99,18,7,12,-99
31/03/2020,1,19,29,17,-99,22,-99,16,-99,-99,16,18,-99,-99,-99,17,21,21,16,18,-99,26,13,18,-99
31/03/2020,2,11,29,24,-99,19,-99,19,-99,-99,14,24,-99,-99,-99,26,11,23,16,12,-99,9,23,22,-99
31/03/2020,3,8,34,26,-99,18,-99,26,-99,-99,10,17,-99,-99,-99,30,11,25,15,10,-99,52,23,25,-99
31/03/2020,4,7,45,26,-99,11,-99,20,-99,-99,12,30,-99,-99,-99,28,12,30,28,12,-99,55,23,20,-99
31/03/2020,5,12,25,20,-99,9,-99,24,-99,-99,14,27,-99,-99,-99,30,15,27,27,12,-99,10,18,32,-99
31/03/2020,6,15,20,18,-99,15,-99,27,-99,-99,13,22,-99,-99,-99,27,17,29,33,16,-99,23,20,36,-99
31/03/2020,7,18,16,23,-99,16,-99,36,-99,-99,17,34,-99,-99,-99,40,21,31,18,21,-99,23,22,-99,-99
31/03/2020,8,19,19,28,-99,20,-99,26,-99,-99,15,34,-99,-99,-99,41,20,37,34,20,-99,24,27,-99,-99
31/03/2020,9,19,21,30,-99,17,-99,32,-99,-99,16,38,-99,-99,-99,36,24,56,36,20,-99,42,25,-99,-99
31/03/2020,10,26,26,38,-99,24,-99,24,-99,-99,16,27,-99,-99,-99,44,24,57,45,27,-99,33,31,-99,-99
31/03/2020,11,19,25,31,-99,34,-99,39,-99,-99,8,34,-99,-99,-99,46,22,74,17,14,-99,36,33,33,-99
31/03/2020,12,18,21,24,-99,21,-99,28,-99,-99,13,14,-99,-99,-99,37,22,52,23,23,-99,31,28,28,-99
31/03/2020,13,17,28,21,-99,25,-99,17,-99,-99,21,26,-99,-99,-99,31,22,83,12,19,-99,26,27,24,-99
31/03/2020,14,23,28,12,-99,22,-99,8,-99,-99,16,15,-99,-99,-99,19,25,24,11,20,-99,14,15,24,-99
31/03/2020,15,8,24,13,-99,15,-99,9,-99,-99,18,13,-99,-99,-99,15,12,17,12,9,-99,15,12,14,-99
31/03/2020,16,14,16,14,-99,13,-99,11,-99,-99,17,13,-99,-99,-99,21,32,19,9,27,-99,9,21,13,-99
31/03/2020,17,13,30,18,-99,15,-99,14,-99,-99,19,14,-99,-99,-99,20,14,19,17,11,-99,19,18,18,-99
31/03/2020,18,12,41,18,-99,25,-99,24,-99,-99,15,14,-99,-99,-99,31,20,23,15,10,-99,23,27,20,-99
31/03/2020,19,16,36,16,-99,30,-99,28,-99,-99,21,17,-99,-99,-99,35,18,23,15,18,-99,18,40,17,-99
31/03/2020,20,11,24,15,-99,21,-99,29,-99,-99,20,17,-99,-99,-99,31,14,21,16,19,-99,15,27,20,-99
31/03/2020,21,17,20,21,-99,18,-99,19,-99,-99,7,19,-99,-99,-99,31,15,30,14,18,-99,19,18,20,-99
31/03/2020,22,15,16,18,-99,27,-99,22,-99,-99,18,22,-99,-99,-99,26,22,20,21,18,-99,16,22,16,-99
31/03/2020,23,19,25,22,-99,21,-99,24,-99,-99,18,24,-99,-99,-99,24,17,20,23,20,-99,34,17,26,-99
31/03/2020,24,15,22,21,-99,23,-99,18,-99,-99,19,15,-99,-99,-99,26,18,20,21,24,-99,1,22,23,-99
01/04/2020,1,17,26,22,-99,24,-99,5,-99,-99,13,26,-99,-99,-99,23,17,20,26,20,-99,37,30,26,-99
01/04/2020,2,18,27,18,-99,21,-99,25,-99,-99,17,16,-99,-99,-99,26,19,26,12,19,-99,34,20,27,-99
01/04/2020,3,19,24,20,-99,20,-99,23,-99,-99,20,30,-99,-99,-99,29,19,26,18,18,-99,30,18,30,-99
01/04/2020,4,19,24,19,-99,18,-99,19,-99,-99,17,26,-99,-99,-99,28,17,23,28,17,-99,27,20,28,-99
01/04/2020,5,21,23,20,-99,16,-99,29,-99,-99,19,22,-99,-99,-99,26,21,25,24,17,-99,28,20,22,-99
01/04/2020,6,17,24,21,-99,24,-99,26,-99,-99,18,28,-99,-99,-99,28,19,28,37,19,-99,22,24,19,-99
01/04/2020,7,18,24,24,-99,23,-99,30,-99,-99,-99,32,-99,-99,-99,28,20,33,34,24,-99,29,29,19,-99
01/04/2020,8,18,23,28,-99,23,-99,36,-99,-99,-99,36,-99,-99,-99,37,22,41,37,27,-99,31,28,34,-99
01/04/2020,9,23,17,34,-99,25,-99,24,-99,-99,-99,37,-99,-99,-99,36,27,49,38,24,-99,45,23,38,-99
01/04/2020,10,29,14,35,-99,30,-99,23,-99,-99,-99,40,-99,-99,-99,36,31,49,48,32,-99,34,22,41,-99
01/04/2020,11,28,25,34,-99,29,-99,30,-99,-99,21,23,-99,-99,-99,40,32,53,56,33,-99,41,22,37,-99
01/04/2020,12,23,31,34,-99,30,-99,23,-99,-99,23,19,-99,-99,-99,35,33,50,35,37,-99,32,26,35,-99
01/04/2020,13,26,26,22,-99,24,-99,24,-99,-99,19,23,-99,-99,-99,30,25,48,36,32,-99,6,27,28,-99
01/04/2020,14,23,24,27,-99,16,-99,18,-99,-99,31,27,-99,-99,-99,30,22,47,34,24,-99,34,21,27,-99
01/04/2020,15,24,29,30,-99,21,-99,23,-99,-99,30,31,-99,-99,-99,34,12,50,23,17,-99,25,27,33,-99
01/04/2020,16,24,29,32,-99,23,-99,32,-99,-99,19,31,-99,-99,-99,36,19,50,32,18,-99,23,36,34,-99
01/04/2020,17,25,52,35,-99,33,-99,30,-99,-99,27,33,-99,-99,-99,40,13,47,28,26,-99,36,44,37,-99
01/04/2020,18,31,30,33,-99,36,-99,34,-99,-99,26,26,-99,-99,-99,41,16,40,49,20,-99,25,48,34,-99
01/04/2020,19,25,26,31,-99,32,-99,33,-99,-99,23,27,-99,-99,-99,42,19,39,58,22,-99,26,35,35,-99
01/04/2020,20,19,36,28,-99,26,-99,35,-99,-99,22,28,-99,-99,-99,34,18,40,27,18,-99,29,31,27,-99
01/04/2020,21,20,26,30,-99,28,-99,31,-99,-99,23,24,-99,-99,-99,28,28,40,20,22,-99,22,33,26,-99
01/04/2020,22,19,32,19,-99,28,-99,28,-99,-99,30,21,-99,-99,-99,33,22,40,29,21,-99,15,22,27,-99
01/04/2020,23,20,29,16,-99,26,-99,23,-99,-99,25,21,-99,-99,-99,30,21,30,16,20,-99,21,18,22,-99
01/04/2020,24,20,24,22,-99,17,-99,19,-99,-99,23,16,-99,-99,-99,27,25,29,27,20,-99,7,20,24,-99
02/04/2020,1,16,32,19,-99,29,-99,24,-99,-99,21,28,-99,-99,-99,44,24,32,27,21,-99,34,14,21,-99
02/04/2020,2,21,27,20,-99,25,-99,26,-99,-99,21,29,-99,-99,-99,36,22,23,23,18,-99,8,18,31,-99
02/04/2020,3,17,26,20,-99,24,-99,30,-99,-99,16,18,-99,-99,-99,36,16,26,26,16,-99,1,20,31,-99
02/04/2020,4,15,20,18,-99,21,-99,28,-99,-99,16,15,-99,-99,-99,37,18,27,38,14,-99,26,31,35,-99
02/04/2020,5,16,25,24,-99,23,-99,36,-99,-99,14,26,-99,-99,-99,28,19,30,23,15,-99,18,24,27,-99
02/04/2020,6,19,21,28,-99,21,-99,34,-99,-99,14,36,-99,-99,-99,28,15,27,45,16,-99,13,19,24,-99
02/04/2020,7,19,17,22,-99,23,-99,39,-99,-99,13,39,-99,-99,-99,35,18,34,33,16,-99,26,30,24,-99
02/04/2020,8,22,24,28,-99,20,-99,37,-99,-99,11,34,-99,-99,-99,33,19,38,29,22,-99,19,23,28,-99
02/04/2020,9,25,23,36,-99,21,-99,38,-99,-99,13,32,-99,-99,-99,46,25,44,41,21,-99,43,26,42,-99
02/04/2020,10,24,23,31,-99,28,-99,31,-99,-99,12,32,-99,-99,-99,37,29,45,26,17,-99,20,35,39,-99
02/04/2020,11,27,27,25,-99,30,-99,27,-99,-99,17,33,-99,-99,-99,40,21,66,7,-99,-99,18,39,34,-99
02/04/2020,12,31,25,26,-99,22,-99,30,-99,-99,24,20,-99,-99,-99,39,22,37,28,-99,-99,7,36,38,-99
02/04/2020,13,21,35,26,-99,20,-99,36,-99,-99,16,20,-99,-99,-99,38,20,38,27,-99,-99,6,29,39,-99
02/04/2020,14,28,29,30,-99,21,-99,26,-99,-99,19,28,-99,-99,-99,34,25,36,26,19,-99,20,29,42,-99
02/04/2020,15,21,32,23,-99,20,-99,19,-99,-99,19,29,-99,-99,-99,39,13,36,19,24,-99,24,31,37,-99
02/04/2020,16,23,38,31,-99,25,-99,25,-99,-99,31,33,-99,-99,-99,42,38,42,20,31,-99,30,42,31,-99
02/04/2020,17,-99,26,29,-99,36,-99,31,-99,-99,22,33,-99,-99,-99,50,43,42,49,29,-99,16,40,34,-99
02/04/2020,18,-99,29,24,-99,28,-99,28,-99,-99,16,27,-99,-99,-99,37,37,49,56,16,-99,33,30,28,-99
02/04/2020,19,-99,32,27,-99,20,-99,33,-99,-99,23,27,-99,-99,-99,42,16,54,37,21,-99,26,27,31,-99
02/04/2020,20,-99,34,30,-99,30,-99,36,-99,-99,20,32,-99,-99,-99,36,18,38,21,23,-99,25,30,-99,-99
02/04/2020,21,-99,26,21,-99,28,-99,33,-99,-99,20,23,-99,-99,-99,30,23,29,4,21,-99,32,21,-99,-99
02/04/2020,22,-99,23,12,-99,21,-99,15,-99,-99,21,20,-99,-99,-99,27,12,12,2,15,-99,-99,30,-99,-99
02/04/2020,23,-99,-99,11,-99,12,-99,-99,-99,-99,8,12,-99,-99,-99,11,9,8,10,9,-99,-99,-99,-99,-99
02/04/2020,24,-99,4,6,-99,1,-99,3,-99,-99,14,10,-99,-99,-99,6,8,10,23,8,-99,-99,-99,7,-99
03/04/2020,1,-99,7,7,11,10,-99,7,-99,-99,12,5,-99,-99,-99,18,8,11,-99,8,-99,-99,1,6,-99
03/04/2020,2,-99,5,10,16,15,-99,12,-99,-99,9,17,-99,-99,-99,14,13,14,-99,3,-99,6,9,19,-99
03/04/2020,3,-99,10,13,16,13,-99,13,-99,-99,11,14,-99,-99,-99,18,11,15,16,4,-99,9,10,22,-99
03/04/2020,4,-99,6,13,14,12,-99,10,-99,-99,12,14,-99,-99,-99,24,13,23,29,6,-99,14,11,8,-99
03/04/2020,5,-99,14,13,21,8,-99,12,-99,-99,13,11,-99,-99,-99,17,9,14,13,14,-99,21,10,12,-99
03/04/2020,6,-99,8,12,18,8,-99,27,-99,-99,11,24,-99,-99,-99,18,7,16,21,16,-99,10,12,26,-99
03/04/2020,7,-99,9,15,19,11,-99,10,-99,-99,16,19,-99,-99,-99,22,12,18,24,18,-99,19,14,18,-99
03/04/2020,8,-99,14,18,24,7,-99,20,-99,-99,16,26,-99,-99,-99,20,12,29,24,14,-99,24,14,24,-99
03/04/2020,9,-99,11,18,26,7,-99,14,-99,-99,14,27,-99,-99,-99,39,14,95,13,18,-99,33,14,32,-99
03/04/2020,10,-99,16,30,30,13,-99,7,-99,-99,16,27,-99,-99,-99,43,18,45,29,16,-99,24,17,35,-99
03/04/2020,11,-99,19,28,37,33,-99,19,-99,-99,14,37,-99,-99,-99,38,23,44,-99,24,-99,23,20,41,-99
03/04/2020,12,-99,23,22,29,31,-99,16,-99,-99,17,37,-99,-99,-99,36,29,33,28,28,-99,36,29,24,-99
03/04/2020,13,-99,20,29,30,21,-99,19,-99,-99,21,37,-99,-99,-99,28,28,31,27,35,-99,21,19,27,-99
03/04/2020,14,-99,25,25,24,28,-99,14,-99,-99,28,24,-99,-99,-99,28,30,33,20,-99,-99,23,21,20,-99
03/04/2020,15,-99,38,27,25,27,-99,15,-99,-99,28,28,-99,-99,-99,26,22,36,22,-99,-99,31,22,25,-99
03/04/2020,16,-99,27,32,19,32,-99,23,-99,-99,33,29,-99,-99,-99,34,30,38,20,24,-99,21,35,22,-99
03/04/2020,17,-99,35,30,26,26,-99,28,-99,-99,26,29,-99,-99,-99,36,27,40,51,27,-99,28,33,27,-99
03/04/2020,18,-99,28,29,23,22,-99,27,-99,-99,29,31,-99,-99,-99,39,9,42,21,24,-99,34,28,30,-99
03/04/2020,19,-99,27,21,16,25,-99,30,-99,-99,26,23,-99,-99,-99,34,24,30,36,20,-99,25,26,24,-99
03/04/2020,20,-99,24,18,15,23,-99,23,-99,-99,18,23,-99,-99,-99,37,16,28,20,17,-99,21,27,26,-99
03/04/2020,21,-99,11,17,19,30,-99,30,-99,-99,20,21,-99,-99,-99,39,13,22,21,16,-99,22,25,22,-99
03/04/2020,22,-99,21,17,9,39,-99,35,-99,-99,20,14,-99,-99,-99,34,18,24,29,18,-99,3,33,19,-99
03/04/2020,23,-99,24,13,14,18,-99,8,-99,-99,12,10,-99,-99,-99,11,18,14,14,14,-99,29,19,13,-99
03/04/2020,24,-99,11,14,13,11,-99,12,-99,-99,8,5,-99,-99,-99,11,13,12,19,8,-99,19,6,18,-99
04/04/2020,1,-99,-99,9,12,18,-99,5,-99,-99,10,17,-99,-99,-99,20,9,16,31,11,-99,-99,10,12,-99
04/04/2020,2,-99,4,13,13,7,-99,9,-99,-99,6,5,-99,-99,-99,13,10,12,15,6,-99,20,8,11,-99
04/04/2020,3,-99,6,4,13,4,-99,15,-99,-99,7,8,-99,-99,-99,18,4,15,24,6,-99,15,4,19,-99
04/04/2020,4,-99,3,9,13,6,-99,14,-99,-99,6,21,-99,-99,-99,17,6,15,18,5,-99,13,7,22,-99
04/04/2020,5,-99,6,11,12,11,-99,20,-99,-99,10,19,-99,-99,-99,17,10,18,23,5,-99,13,15,21,-99
04/04/2020,6,-99,12,14,19,12,-99,12,-99,-99,10,17,-99,-99,-99,21,8,36,18,9,-99,15,18,21,-99
04/04/2020,7,-99,9,14,26,8,-99,23,-99,-99,19,16,-99,-99,-99,24,8,24,12,14,-99,16,18,19,-99
04/04/2020,8,-99,12,18,27,4,-99,12,-99,-99,10,21,-99,-99,-99,21,7,24,20,13,-99,20,14,27,-99
04/04/2020,9,-99,8,16,26,5,-99,18,-99,-99,14,24,-99,-99,-99,26,8,38,22,16,-99,26,10,30,-99
04/04/2020,10,-99,4,26,31,14,-99,14,-99,-99,11,24,-99,-99,-99,42,17,42,26,18,-99,33,12,30,-99
04/04/2020,11,-99,18,28,33,18,-99,18,-99,-99,14,33,-99,-99,-99,46,22,50,34,22,-99,39,30,39,-99
04/04/2020,12,-99,15,28,33,20,-99,17,-99,-99,18,37,-99,-99,-99,31,25,41,27,23,-99,21,27,39,-99
04/04/2020,13,-99,11,27,35,17,-99,10,-99,-99,15,28,-99,-99,-99,30,21,32,8,18,-99,60,20,28,-99
04/04/2020,14,-99,23,21,27,13,-99,15,-99,-99,16,23,-99,-99,-99,25,17,38,28,18,-99,56,-99,26,-99
04/04/2020,15,-99,38,14,19,12,-99,17,-99,-99,16,29,-99,-99,-99,29,17,30,19,20,-99,33,11,18,-99
04/04/2020,16,-99,41,13,24,18,-99,17,-99,-99,13,17,-99,-99,-99,26,21,32,20,24,-99,42,24,20,-99
04/04/2020,17,-99,37,23,30,27,-99,19,-99,-99,18,20,-99,-99,-99,36,24,43,22,21,-99,28,30,22,-99
04/04/2020,18,-99,20,28,13,28,-99,24,-99,-99,20,24,-99,-99,-99,30,18,33,22,23,-99,20,28,18,-99
04/04/2020,19,-99,19,16,20,17,-99,21,-99,-99,12,23,-99,-99,-99,35,18,30,20,18,-99,18,30,22,-99
04/04/2020,20,-99,27,18,26,20,-99,25,-99,-99,13,20,-99,-99,-99,26,18,21,22,15,-99,21,27,25,-99
04/04/2020,21,-99,32,18,18,16,-99,24,-99,-99,12,20,-99,-99,-99,28,21,21,23,16,-99,22,22,17,-99
04/04/2020,22,-99,27,19,18,18,-99,24,-99,-99,15,21,-99,-99,-99,22,18,21,-99,15,-99,9,17,20,-99
04/04/2020,23,-99,43,15,18,22,-99,19,-99,-99,14,26,-99,-99,-99,26,19,19,-99,17,-99,22,19,17,-99
04/04/2020,24,-99,39,22,16,24,-99,18,-99,-99,12,16,-99,-99,-99,18,19,20,1,17,-99,19,17,18,-99
05/04/2020,1,-99,34,13,11,20,-99,19,-99,-99,11,14,-99,-99,-99,21,17,19,13,15,-99,12,21,14,-99
05/04/2020,2,-99,33,8,10,20,-99,13,-99,-99,15,8,-99,-99,-99,18,13,17,11,9,-99,11,13,13,-99
05/04/2020,3,-99,23,11,10,13,-99,13,-99,-99,13,8,-99,-99,-99,18,13,13,25,12,-99,-99,11,11,-99
05/04/2020,4,-99,24,11,6,4,-99,7,-99,-99,16,27,-99,-99,-99,12,19,12,14,10,-99,-99,11,17,-99
05/04/2020,5,-99,22,16,10,10,-99,11,-99,-99,15,14,-99,-99,-99,16,18,10,18,18,-99,26,16,15,-99
05/04/2020,6,-99,21,15,11,21,-99,15,-99,-99,9,21,-99,-99,-99,21,20,14,18,16,-99,23,16,13,-99
05/04/2020,7,-99,20,22,19,20,-99,18,-99,-99,9,24,-99,-99,-99,23,17,18,14,19,-99,16,19,24,-99
05/04/2020,8,-99,18,23,24,21,-99,21,-99,-99,9,16,-99,-99,-99,20,17,25,24,17,-99,28,17,20,-99
05/04/2020,9,-99,13,28,28,17,-99,12,-99,-99,6,24,-99,-99,-99,29,19,26,7,28,-99,24,14,22,-99
05/04/2020,10,-99,10,19,29,19,-99,16,-99,-99,8,20,-99,-99,-99,23,26,24,23,27,-99,24,17,15,-99
05/04/2020,11,-99,14,22,24,23,-99,8,-99,-99,12,23,-99,-99,-99,25,33,27,-99,28,-99,28,24,20,-99
05/04/2020,12,-99,11,23,25,20,-99,14,-99,-99,12,12,-99,-99,-99,25,35,29,18,22,-99,9,18,18,-99
05/04/2020,13,-99,21,16,13,16,-99,16,-99,-99,10,-99,-99,-99,-99,25,25,27,8,24,-99,25,16,19,-99
05/04/2020,14,-99,18,19,8,18,-99,11,-99,-99,19,16,-99,-99,-99,25,16,22,18,23,-99,2,13,17,-99
05/04/2020,15,-99,21,20,5,17,-99,15,-99,-99,20,13,-99,-99,-99,24,10,23,19,12,-99,19,18,12,-99
05/04/2020,16,-99,11,13,9,13,-99,17,-99,-99,13,14,-99,-99,-99,25,10,21,15,17,-99,16,18,13,-99
05/04/2020,17,-99,20,15,18,13,-99,19,-99,-99,15,11,-99,-99,-99,26,-99,23,12,17,-99,19,22,17,-99
05/04/2020,18,-99,25,18,22,16,-99,15,-99,-99,13,23,-99,-99,-99,31,-99,26,2,20,-99,16,30,24,-99
05/04/2020,19,-99,9,13,11,22,-99,24,-99,-99,10,14,-99,-99,-99,43,-99,27,25,9,-99,16,25,21,-99
05/04/2020,20,-99,9,10,27,15,-99,27,-99,-99,7,13,-99,-99,-99,31,12,22,17,12,-99,25,22,14,-99
05/04/2020,21,-99,9,16,17,18,-99,20,-99,-99,10,21,-99,-99,-99,22,23,18,19,11,-99,24,17,12,-99
05/04/2020,22,-99,18,22,27,24,-99,28,-99,-99,11,22,-99,-99,-99,35,15,22,17,18,-99,28,21,20,-99
05/04/2020,23,-99,23,20,31,23,-99,24,-99,-99,14,26,-99,-99,-99,26,23,25,24,22,-99,20,24,19,-99
05/04/2020,24,-99,31,24,29,22,-99,20,-99,-99,17,27,-99,-99,-99,27,14,23,27,15,-99,28,21,24,-99
06/04/2020,1,-99,30,22,21,21,-99,31,-99,-99,16,22,-99,-99,-99,39,18,32,22,18,-99,6,23,31,-99
06/04/2020,2,-99,28,18,19,25,-99,36,-99,-99,15,20,-99,-99,-99,49,20,23,30,20,-99,-99,26,23,-99
06/04/2020,3,-99,20,21,22,12,-99,33,-99,-99,15,25,-99,-99,-99,47,16,20,17,16,-99,33,24,29,-99
06/04/2020,4,-99,23,17,21,12,-99,30,-99,-99,12,28,-99,-99,-99,30,18,17,31,12,-99,5,11,17,-99
06/04/2020,5,-99,16,17,17,22,-99,24,-99,-99,13,19,-99,-99,-99,27,15,14,22,12,-99,23,15,15,-99
06/04/2020,6,-99,17,19,25,17,-99,21,-99,-99,12,19,-99,-99,-99,27,17,19,34,15,-99,32,20,21,-99
06/04/2020,7,-99,17,20,16,21,-99,32,-99,-99,9,23,-99,-99,-99,27,18,17,42,12,-99,24,22,29,-99
06/04/2020,8,-99,15,21,30,15,-99,22,-99,-99,8,34,-99,-99,-99,30,23,24,63,19,-99,31,20,19,-99
06/04/2020,9,-99,8,27,39,16,-99,33,-99,-99,14,41,-99,-99,-99,32,23,23,48,15,-99,25,16,21,-99
06/04/2020,10,-99,7,34,30,25,-99,20,-99,-99,10,34,-99,-99,-99,48,29,24,2,27,-99,30,23,40,-99
06/04/2020,11,-99,15,40,29,24,-99,13,-99,-99,11,28,-99,-99,-99,-99,29,19,8,24,-99,28,21,22,-99
06/04/2020,12,-99,33,28,23,22,-99,22,-99,-99,14,12,-99,-99,-99,76,31,22,22,26,-99,42,21,24,-99
06/04/2020,13,-99,16,23,22,16,-99,14,-99,-99,13,23,-99,-99,-99,66,24,22,50,27,-99,37,14,21,-99
06/04/2020,14,-99,20,22,20,12,-99,15,-99,-99,15,20,-99,-99,-99,50,18,20,15,39,-99,25,13,22,-99
06/04/2020,15,-99,17,23,16,15,-99,19,-99,-99,18,32,-99,-99,-99,57,24,20,14,32,-99,26,20,18,-99
06/04/2020,16,-99,16,23,33,21,-99,16,-99,-99,18,21,-99,-99,-99,47,26,21,25,17,-99,21,30,17,-99
06/04/2020,17,-99,12,15,20,19,-99,20,-99,-99,15,20,-99,-99,-99,36,11,21,14,20,-99,17,21,-99,-99
06/04/2020,18,-99,15,15,21,19,-99,19,-99,-99,15,18,-99,-99,-99,31,6,20,-99,15,-99,19,19,-99,-99
06/04/2020,19,-99,20,17,14,20,-99,18,-99,-99,14,10,-99,-99,-99,30,9,20,52,8,-99,16,28,-99,-99
06/04/2020,20,-99,28,19,13,19,-99,20,-99,-99,14,16,-99,-99,-99,30,22,18,28,14,-99,16,22,-99,-99
06/04/2020,21,-99,27,18,21,20,-99,21,-99,-99,18,18,-99,-99,-99,19,15,22,20,18,-99,23,20,16,-99
06/04/2020,22,-99,21,20,22,20,-99,29,-99,-99,13,18,-99,-99,-99,27,14,21,22,16,-99,27,14,17,-99
06/04/2020,23,-99,23,14,20,22,-99,22,-99,-99,14,23,-99,-99,-99,33,18,21,18,9,-99,25,23,23,-99
06/04/2020,24,-99,35,23,22,25,-99,22,-99,-99,14,22,-99,-99,-99,22,13,20,23,8,-99,30,18,23,-99
07/04/2020,1,-99,25,16,19,23,-99,23,-99,-99,11,-99,-99,-99,-99,12,14,21,19,12,-99,-99,21,27,-99
07/04/2020,2,-99,20,17,13,18,-99,22,-99,-99,10,-99,-99,-99,-99,25,17,27,21,17,-99,22,19,16,-99
07/04/2020,3,-99,24,16,11,15,-99,22,-99,-99,10,-99,-99,-99,-99,30,17,20,29,10,-99,41,19,17,-99
07/04/2020,4,-99,17,22,15,20,-99,20,-99,-99,12,29,-99,-99,-99,22,15,17,29,11,-99,25,14,23,-99
07/04/2020,5,-99,18,19,8,17,-99,18,-99,-99,10,19,-99,-99,-99,21,18,19,47,21,-99,14,22,26,-99
07/04/2020,6,-99,22,12,18,23,-99,21,-99,-99,10,12,-99,-99,-99,21,17,22,23,13,-99,21,21,45,-99
07/04/2020,7,-99,23,15,25,15,-99,30,-99,-99,6,14,-99,-99,-99,27,16,24,25,10,-99,25,20,50,-99
